RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
87,87,2025-12-10 04:20:33.5873787,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,1,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 944, ProcessGUID: 1111e010-f510-6938-8301-000000000400",RuleName: -,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 10.0.2.3,C:\Windows\System32\nslookup.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:20:32.228""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f510-6938-8301-000000000400""},{""@Name"":""ProcessId"",""#text"":""944""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\nslookup.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""udp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""51149""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""10.0.2.3""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""53""},{""@Name"":""DestinationPortName"",""#text"":""domain""}]}}"
88,88,2025-12-10 04:20:33.5873865,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,1,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 944, ProcessGUID: 1111e010-f510-6938-8301-000000000400",RuleName: -,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 10.0.2.3,C:\Windows\System32\nslookup.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:20:32.245""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f510-6938-8301-000000000400""},{""@Name"":""ProcessId"",""#text"":""944""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\nslookup.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""udp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""51150""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""10.0.2.3""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""53""},{""@Name"":""DestinationPortName"",""#text"":""domain""}]}}"
89,89,2025-12-10 04:20:33.5873911,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,1,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 944, ProcessGUID: 1111e010-f510-6938-8301-000000000400",RuleName: -,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 10.0.2.3,C:\Windows\System32\nslookup.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:20:32.248""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f510-6938-8301-000000000400""},{""@Name"":""ProcessId"",""#text"":""944""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\nslookup.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""udp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""51151""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""10.0.2.3""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""53""},{""@Name"":""DestinationPortName"",""#text"":""domain""}]}}"
90,90,2025-12-10 04:20:50.7236164,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,1,S-1-5-18,Process creation,NT AUTHORITY\SYSTEM,,"ProcessID: 7772, ProcessGUID: 1111e010-f522-6938-8401-000000000400",RuleName: -,"MD5=33CF8A4628CE840C97CD5E7DAE3A09CE,SHA256=9254301B0689AF4450A40039BE981E4CFEAEAE3DEFE0F570FC1AB439BE6C9006,IMPHASH=790F62F68898EFCDEE21F1D6CB2C258B",ParentProcess: C:\Windows\System32\svchost.exe,"ParentProcessID: 508, ParentProcessGUID: 1111e010-edfe-6938-1300-000000000400",ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p,"""C:\Windows\system32\wermgr.exe"" -upload",False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:20:50.719""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f522-6938-8401-000000000400""},{""@Name"":""ProcessId"",""#text"":""7772""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\wermgr.exe""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.2913 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Windows Problem Reporting""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""WerMgr""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\wermgr.exe\"" -upload""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\system32\\""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""LogonGuid"",""#text"":""1111e010-edfe-6938-e703-000000000000""},{""@Name"":""LogonId"",""#text"":""0x3E7""},{""@Name"":""TerminalSessionId"",""#text"":""0""},{""@Name"":""IntegrityLevel"",""#text"":""System""},{""@Name"":""Hashes"",""#text"":""MD5=33CF8A4628CE840C97CD5E7DAE3A09CE,SHA256=9254301B0689AF4450A40039BE981E4CFEAEAE3DEFE0F570FC1AB439BE6C9006,IMPHASH=790F62F68898EFCDEE21F1D6CB2C258B""},{""@Name"":""ParentProcessGuid"",""#text"":""1111e010-edfe-6938-1300-000000000400""},{""@Name"":""ParentProcessId"",""#text"":""508""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\svchost.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\Windows\\system32\\svchost.exe -k netsvcs -p""},{""@Name"":""ParentUser"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
91,91,2025-12-10 04:20:58.1551172,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,1,S-1-5-18,Process creation,DESKTOP-0S2K0MN\abish,,"ProcessID: 8044, ProcessGUID: 1111e010-f52a-6938-8501-000000000400",RuleName: -,"MD5=F2E3950C1023ACF80765C918791999C0,SHA256=55AB032D256ADBE3FDE40CF90FE83BA5EAB591E04AD720161ED8E6EF059CA747,IMPHASH=2C6AC0BEC4117681BA25EAD3FABF0BA1",ParentProcess: C:\Windows\System32\cmd.exe,"ParentProcessID: 4328, ParentProcessGUID: 1111e010-f009-6938-e500-000000000400","ParentCommandLine: ""C:\Windows\system32\cmd.exe"" ",nslookup  facebook.com,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:20:58.147""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f52a-6938-8501-000000000400""},{""@Name"":""ProcessId"",""#text"":""8044""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\nslookup.exe""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.1 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""nslookup""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""nslookup.exe""},{""@Name"":""CommandLine"",""#text"":""nslookup  facebook.com""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Users\\abish\\Downloads\\Sysmon\\""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""LogonGuid"",""#text"":""1111e010-eeb6-6938-4994-070000000000""},{""@Name"":""LogonId"",""#text"":""0x79449""},{""@Name"":""TerminalSessionId"",""#text"":""1""},{""@Name"":""IntegrityLevel"",""#text"":""High""},{""@Name"":""Hashes"",""#text"":""MD5=F2E3950C1023ACF80765C918791999C0,SHA256=55AB032D256ADBE3FDE40CF90FE83BA5EAB591E04AD720161ED8E6EF059CA747,IMPHASH=2C6AC0BEC4117681BA25EAD3FABF0BA1""},{""@Name"":""ParentProcessGuid"",""#text"":""1111e010-f009-6938-e500-000000000400""},{""@Name"":""ParentProcessId"",""#text"":""4328""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\cmd.exe""},{""@Name"":""ParentCommandLine"",""#text"":""\""C:\\Windows\\system32\\cmd.exe\"" ""},{""@Name"":""ParentUser"",""#text"":""DESKTOP-0S2K0MN\\abish""}]}}"
92,92,2025-12-10 04:21:00.2264154,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,1,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 8044, ProcessGUID: 1111e010-f52a-6938-8501-000000000400",RuleName: -,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 10.0.2.3,C:\Windows\System32\nslookup.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:20:58.159""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f52a-6938-8501-000000000400""},{""@Name"":""ProcessId"",""#text"":""8044""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\nslookup.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""udp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""51152""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""10.0.2.3""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""53""},{""@Name"":""DestinationPortName"",""#text"":""domain""}]}}"
93,93,2025-12-10 04:21:00.2264248,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,1,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 8044, ProcessGUID: 1111e010-f52a-6938-8501-000000000400",RuleName: -,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 10.0.2.3,C:\Windows\System32\nslookup.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:20:58.175""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f52a-6938-8501-000000000400""},{""@Name"":""ProcessId"",""#text"":""8044""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\nslookup.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""udp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""51153""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""10.0.2.3""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""53""},{""@Name"":""DestinationPortName"",""#text"":""domain""}]}}"
94,94,2025-12-10 04:21:00.2264291,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,1,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 8044, ProcessGUID: 1111e010-f52a-6938-8501-000000000400",RuleName: -,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 10.0.2.3,C:\Windows\System32\nslookup.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:20:58.182""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f52a-6938-8501-000000000400""},{""@Name"":""ProcessId"",""#text"":""8044""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\nslookup.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""udp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""51154""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""10.0.2.3""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""53""},{""@Name"":""DestinationPortName"",""#text"":""domain""}]}}"
95,95,2025-12-10 04:21:32.7298218,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,1,S-1-5-18,Process creation,DESKTOP-0S2K0MN\abish,,"ProcessID: 7468, ProcessGUID: 1111e010-f54c-6938-8601-000000000400",RuleName: -,"MD5=BCF01E61144D6D6325650134823198B8,SHA256=B4E7BC24BF3F5C3DA2EB6E9EC5EC10F90099DEFA91B820F2F3FC70DD9E4785C4,IMPHASH=88CB9A420410BDA787E305B65518A934",ParentProcess: C:\Windows\System32\cmd.exe,"ParentProcessID: 4328, ParentProcessGUID: 1111e010-f009-6938-e500-000000000400","ParentCommandLine: ""C:\Windows\system32\cmd.exe"" ",powershell  -EncodedCommand SQBFAFgA,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:21:32.707""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f54c-6938-8601-000000000400""},{""@Name"":""ProcessId"",""#text"":""7468""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.2913 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Windows PowerShell""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""PowerShell.EXE""},{""@Name"":""CommandLine"",""#text"":""powershell  -EncodedCommand SQBFAFgA""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Users\\abish\\Downloads\\Sysmon\\""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""LogonGuid"",""#text"":""1111e010-eeb6-6938-4994-070000000000""},{""@Name"":""LogonId"",""#text"":""0x79449""},{""@Name"":""TerminalSessionId"",""#text"":""1""},{""@Name"":""IntegrityLevel"",""#text"":""High""},{""@Name"":""Hashes"",""#text"":""MD5=BCF01E61144D6D6325650134823198B8,SHA256=B4E7BC24BF3F5C3DA2EB6E9EC5EC10F90099DEFA91B820F2F3FC70DD9E4785C4,IMPHASH=88CB9A420410BDA787E305B65518A934""},{""@Name"":""ParentProcessGuid"",""#text"":""1111e010-f009-6938-e500-000000000400""},{""@Name"":""ParentProcessId"",""#text"":""4328""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\cmd.exe""},{""@Name"":""ParentCommandLine"",""#text"":""\""C:\\Windows\\system32\\cmd.exe\"" ""},{""@Name"":""ParentUser"",""#text"":""DESKTOP-0S2K0MN\\abish""}]}}"
96,96,2025-12-10 04:21:33.2446604,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,1,S-1-5-18,FileCreate,DESKTOP-0S2K0MN\abish,,"ProcessID: 7468, ProcessGUID: 1111e010-f54c-6938-8601-000000000400",RuleName: -,Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,TargetFilename: C:\Users\abish\AppData\Local\Temp\__PSScriptPolicyTest_x4gfcl1r.2rd.ps1,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:21:33.240""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f54c-6938-8601-000000000400""},{""@Name"":""ProcessId"",""#text"":""7468""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\abish\\AppData\\Local\\Temp\\__PSScriptPolicyTest_x4gfcl1r.2rd.ps1""},{""@Name"":""CreationUtcTime"",""#text"":""2025-12-10 04:21:33.240""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""}]}}"
97,97,2025-12-10 04:21:43.6187864,22,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7184,DESKTOP-0S2K0MN,1,S-1-5-18,DNSEvent (DNS query),NT AUTHORITY\LOCAL SERVICE,,"ProcessID: 1028, ProcessGUID: 1111e010-edfe-6938-1500-000000000400",RuleName: -,Image: C:\Windows\System32\svchost.exe,QueryName: wpad,QueryStatus: 13,QueryResults: -,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:21:41.603""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-edfe-6938-1500-000000000400""},{""@Name"":""ProcessId"",""#text"":""1028""},{""@Name"":""QueryName"",""#text"":""wpad""},{""@Name"":""QueryStatus"",""#text"":""13""},{""@Name"":""QueryResults"",""#text"":""-""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\svchost.exe""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\LOCAL SERVICE""}]}}"
98,98,2025-12-10 04:21:57.2479373,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,1,S-1-5-18,Process creation,DESKTOP-0S2K0MN\abish,,"ProcessID: 3464, ProcessGUID: 1111e010-f565-6938-8701-000000000400",RuleName: -,"MD5=BCF01E61144D6D6325650134823198B8,SHA256=B4E7BC24BF3F5C3DA2EB6E9EC5EC10F90099DEFA91B820F2F3FC70DD9E4785C4,IMPHASH=88CB9A420410BDA787E305B65518A934",ParentProcess: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"ParentProcessID: 7468, ParentProcessGUID: 1111e010-f54c-6938-8601-000000000400",ParentCommandLine: powershell  -EncodedCommand SQBFAFgA,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -EncodedCommand SQBFAFgA",False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:21:57.233""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f565-6938-8701-000000000400""},{""@Name"":""ProcessId"",""#text"":""3464""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.2913 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Windows PowerShell""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""PowerShell.EXE""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" -EncodedCommand SQBFAFgA""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Users\\abish\\Downloads\\Sysmon\\""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""LogonGuid"",""#text"":""1111e010-eeb6-6938-4994-070000000000""},{""@Name"":""LogonId"",""#text"":""0x79449""},{""@Name"":""TerminalSessionId"",""#text"":""1""},{""@Name"":""IntegrityLevel"",""#text"":""High""},{""@Name"":""Hashes"",""#text"":""MD5=BCF01E61144D6D6325650134823198B8,SHA256=B4E7BC24BF3F5C3DA2EB6E9EC5EC10F90099DEFA91B820F2F3FC70DD9E4785C4,IMPHASH=88CB9A420410BDA787E305B65518A934""},{""@Name"":""ParentProcessGuid"",""#text"":""1111e010-f54c-6938-8601-000000000400""},{""@Name"":""ParentProcessId"",""#text"":""7468""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""ParentCommandLine"",""#text"":""powershell  -EncodedCommand SQBFAFgA""},{""@Name"":""ParentUser"",""#text"":""DESKTOP-0S2K0MN\\abish""}]}}"
99,99,2025-12-10 04:21:57.5266955,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,1,S-1-5-18,FileCreate,DESKTOP-0S2K0MN\abish,,"ProcessID: 3464, ProcessGUID: 1111e010-f565-6938-8701-000000000400",RuleName: -,Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,TargetFilename: C:\Users\abish\AppData\Local\Temp\__PSScriptPolicyTest_1k5pmsxc.f0v.ps1,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:21:57.525""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f565-6938-8701-000000000400""},{""@Name"":""ProcessId"",""#text"":""3464""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\abish\\AppData\\Local\\Temp\\__PSScriptPolicyTest_1k5pmsxc.f0v.ps1""},{""@Name"":""CreationUtcTime"",""#text"":""2025-12-10 04:21:57.525""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""}]}}"
100,100,2025-12-10 04:22:10.2431883,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,1,S-1-5-18,FileCreate,DESKTOP-0S2K0MN\abish,,"ProcessID: 3464, ProcessGUID: 1111e010-f565-6938-8701-000000000400",RuleName: -,Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,TargetFilename: C:\Users\abish\AppData\Local\Temp\__PSScriptPolicyTest_3pd0zloy.uhz.ps1,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:22:10.242""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f565-6938-8701-000000000400""},{""@Name"":""ProcessId"",""#text"":""3464""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\abish\\AppData\\Local\\Temp\\__PSScriptPolicyTest_3pd0zloy.uhz.ps1""},{""@Name"":""CreationUtcTime"",""#text"":""2025-12-10 04:22:10.242""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""}]}}"
